23.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.703991.php,Tempelhof-Schöneberg
23.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.703755.php,Neukölln
23.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.703757.php,Neukölln
23.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.703769.php,bezirksübergreifend
23.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.703771.php,Friedrichshain-Kreuzberg
23.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.703777.php,Mitte
14.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.701005.php,Spandau
23.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.704071.php,Marzahn-Hellersdorf
14.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.701008.php,Mitte
15.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.701037.php,bezirksübergreifend
15.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.701038.php,Spandau
15.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.701042.php,Marzahn-Hellersdorf
15.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.701044.php,Tempelhof-Schöneberg
15.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.701224.php,Berlin/Brandenburg
15.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.701066.php,Neukölln
15.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.701160.php,Charlottenburg-Wilmersdorf
15.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.701518.php,Treptow-Köpenick
15.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.701525.php,Lichtenberg
15.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.697109.php,Lichtenberg
15.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.700127.php,Marzahn-Hellersdorf
16.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.701659.php,Spandau
07.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.698951.php,Reinickendorf
16.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.690406.php,Mitte
07.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.699061.php,Spandau
07.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.699316.php,Spandau
07.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.699337.php,berlinweit
07.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.699339.php,Reinickendorf
08.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.699354.php,Reinickendorf
08.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.699358.php,Treptow-Köpenick
08.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.699431.php,Friedrichshain-Kreuzberg
08.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.699649.php,Tempelhof-Schöneberg
08.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.699703.php,Spandau
09.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.699761.php,Mitte
09.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.699763.php,Friedrichshain-Kreuzberg
09.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.699765.php,Mitte
09.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.700081.php,bezirksübergreifend
09.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.700144.php,Friedrichshain-Kreuzberg
10.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.700151.php,Tempelhof-Schöneberg
10.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.700153.php,Charlottenburg-Wilmersdorf
10.05.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.700152.php,Friedrichshain-Kreuzberg
28.04.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.697188.php,Mitte
30.04.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.697256.php,Tempelhof-Schöneberg
28.04.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.697189.php,Charlottenburg-Wilmersdorf
29.04.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.697198.php,Friedrichshain-Kreuzberg
