46	-0.0055017	-0.00572148	-0.00962256	-0.00105073	-0.0109558	-0.0111039	0.00904209	0.00663633	0.0100961	-0.00442729
dauer	0.00146213	0.0112338	0.00705572	-0.0101532	-0.00915788	0.00202842	-0.0025312	-0.000632384	-0.0138994	-0.00666848
20-jähriger	0.0012843	0.0147716	-0.00756108	0.00914696	0.00163415	0.00304139	-0.00310127	0.00153669	-0.00444224	-0.0162937
funkwagen	-0.000585877	0.0158627	0.0103651	-0.0089344	0.0162992	0.0131389	0.0043251	0.0151006	-0.00598563	-0.00285653
armbanduhr	0.0134009	0.0103976	-0.0172688	-0.00127776	0.0066808	0.00785451	0.00405682	-0.0104916	0.00197872	0.00956045
hausflur	-0.0115587	-0.00678726	-0.00315424	-0.0202656	0.0120175	-0.0127149	-0.000665275	0.00611016	0.0148261	-0.0112986
geraubt	0.000562864	-0.00504624	-0.0134	-0.0151259	0.0101475	0.00575337	0.00171587	-0.000211719	0.00371476	-0.00161913
seitenscheibe	0.0013061	-0.00675088	0.00100358	-0.00775101	0.0054091	0.0016217	-0.00488849	-0.010436	0.00259078	0.00581017
00	0.00204042	-0.00640167	0.0113786	0.0162107	0.0153027	0.00763247	-0.0147636	-0.015515	-0.00872385	0.000833684
befahren	-0.0242564	-0.00239581	0.0211748	0.0215309	-0.00563423	-0.00743437	-0.00106225	-0.00490999	0.00313274	-0.0129726
beteiligte	0.0173697	-0.0033766	-0.00741797	0.00461915	0.00136726	0.00693189	-0.00161607	-0.00842591	-0.00698847	-0.022018
fassade	-0.0129942	0.00107496	0.00530124	0.00200612	0.0130149	0.0188539	0.00844859	0.00424238	-0.0133796	-0.00157497
verkäufer	-0.00630714	0.000398676	-0.000726189	0.00592507	-0.00564926	-0.00165439	0.00823193	-0.0018265	0.00224977	-0.0150964
gesäß	-0.00864062	-0.0114016	-0.0205039	-0.0123564	-0.0181567	-8.11541e-05	-0.00255086	0.0189844	-0.00138725	0.002694
rückwärts	-0.000281696	0.00985767	0.00227403	-0.00410652	0.0133163	0.00457869	0.0120711	-0.00249337	0.00350042	0.00831453
attackierte	0.0145154	0.0085006	-0.00287739	-0.0228258	0.00873977	0.00119664	-0.001123	0.0122936	0.0101574	-0.000125637
rhinstraße	0.0020139	0.00468634	-0.0145661	0.00620032	0.00454115	-0.0184187	-0.00639522	-0.00714847	-0.00813018	-0.0317242
ermittlern	0.0050393	0.0133439	0.00893574	0.00148155	-0.00253408	-0.00125311	-0.0150889	0.00920492	-0.011486	0.0042899
entrissen	-0.0137907	0.0045546	-0.00813885	-0.00444306	0.00185269	-0.0143288	0.0106328	-0.00326932	-0.00934892	-0.00643447
halten	0.00714237	-0.00362714	0.00913348	-0.0086981	-0.000876054	-0.000728824	0.00980773	0.00699107	-0.00914125	-0.0194096
motoradfahrer	0.00131001	0.00807522	0.0172044	0.000969473	0.0104226	8.12657e-05	-0.0131949	0.0289916	0.0155653	-0.0040796
brunsbütteler	0.000130449	-0.00912366	-0.00379221	0.0108625	0.0147285	0.0041513	-0.000230008	-0.00793337	0.0159232	-0.00642473
rannten	-0.00589008	0.00470909	-0.0055791	-0.00802593	-0.00465646	-0.0114263	-0.00155896	0.00771035	-0.0053227	0.0100907
allerdings	0.000560387	-0.000513715	0.000557003	0.0196473	-0.0107811	0.00220029	-0.0214668	-0.0120505	-0.0071663	-0.00226303
renault-fahrer	0.00333427	-0.0174796	0.0186352	-0.00126307	0.00082351	-0.0344143	0.00474758	0.014205	-0.00472691	-0.000209263
marzahner	0.00305242	0.0281961	-0.00883283	-0.0161734	0.00552866	-0.00793883	0.00146631	-0.00168492	0.00643632	0.0088713
löschte	-0.000758195	-0.00173865	-0.00501532	-0.0134477	-0.0159159	0.0108393	0.00945447	0.0078368	0.00656876	-0.00811489
55-jährige	0.00473667	-0.00792471	-0.00342381	-0.00191622	-0.00831361	-0.0141126	0.00960013	0.0144346	8.12587e-05	-0.00340416
spielothek	0.00923127	0.00554843	0.00380157	0.0014879	-0.00597915	-0.00262592	0.00927602	-0.00714718	-0.000308305	-0.00898963
menge	0.000702543	0.0260822	-0.001798	0.0133638	0.000885602	0.00807059	-0.0192357	0.0130818	0.00270537	0.00394403
verschiedene	0.0107892	0.00270089	-0.0194992	0.00702686	0.0118282	0.0153241	0.0117202	-0.00132339	0.0266143	-0.00923934
brandursache	-0.0118151	-0.00394926	0.00430909	-0.00398743	0.0071176	0.00558026	0.00353728	0.00943717	0.00547347	-0.0106147
ältere	0.00400391	0.00864497	0.00423401	-0.0202227	-0.0221515	-0.0200964	0.00547386	0.000774126	0.00867317	-0.00652657
benutzt	-0.0036282	0.00320918	0.00356133	-0.00574388	0.00408688	-0.00794592	0.00552473	0.00534705	0.000670946	0.00063781
attackierten	-0.0140574	0.018149	0.00838334	0.000937807	0.00610721	0.000639285	0.0113775	0.000402498	0.0177388	-0.000535125
sollten	0.00276909	0.0104554	0.0035785	0.0110275	0.0032209	0.0115412	-0.00568509	-0.0138744	-0.00331765	-0.00727942
einschlugen	-0.015461	-0.0171777	0.0214882	-0.00599778	0.0134847	0.0135711	0.0171984	-0.0116395	-0.000368339	0.0144767
sitzenden	-0.00251461	0.0174475	-0.00798323	-0.0170321	-0.00800821	0.011709	-0.00107256	0.0104261	0.00287385	0.00834978
kilogramm	-0.00357272	-0.00997495	-0.00891762	-0.0039838	-0.00532322	-0.000186822	0.00426491	-0.00266332	-0.00383573	0.00790327
rauchentwicklung	-0.00668532	0.00455435	0.00508764	0.0106718	0.0202076	-0.0139955	0.0116082	-0.000174636	-0.0205458	0.0132511
daher	0.00332189	0.00256509	0.00565563	0.0117752	0.00170529	0.00194892	-0.00245635	-0.00769384	-0.00739435	-0.01133
marihuana	-0.00251519	0.00324615	-0.0162388	0.0180998	-0.00218876	0.0059441	0.00230136	-0.0128388	0.00053434	0.0101132
abgesehen	0.00759602	-0.0100708	-0.00280338	0.00954983	-0.0024431	0.00941109	0.00175625	-0.00846295	0.00461955	0.00912005
schwarzen	-0.00206438	0.00143368	-0.0123766	0.0170967	-0.00785979	0.00442588	0.00138631	0.00909318	-0.00464296	0.00250026
dame	-0.00456665	-0.00433812	-0.00887095	0.000915774	0.00386758	-0.00653625	-0.00570944	-0.000808212	-0.00883176	0.00105189
blankenburger	-0.00674711	-0.00747938	0.000178548	0.00155574	0.00265224	0.00704309	0.00581901	0.000418739	0.011481	-0.00633631
buch	0.00320032	-0.00860472	0.0230423	0.00816372	0.0139566	0.00338211	0.0149135	-0.0226553	-0.0185577	-0.00440091
gehört	-0.0123292	-0.00307963	0.00977783	0.00211828	0.00461201	-0.000986004	0.00229475	-0.00190221	-0.00103716	-0.00888872
Ältere	-0.0193048	-0.00401573	0.0215633	0.00482425	0.0062821	-0.00357119	0.00708452	0.00423387	-0.0186726	0.00444545
polizeieinsatz	0.00874116	-0.00869514	-0.0032474	0.00231552	-0.00294218	0.000689247	-0.0079031	0.0126463	0.0121879	-0.00672023
lkw-fahrer	-0.0166868	0.0073514	0.0184509	0.00984001	-0.0130726	-0.00614643	0.00471354	-0.00413473	0.000921429	0.0184944
erlag	-0.00879143	0.0125838	0.0233762	-0.0032788	-0.00478539	0.0119391	-0.0100636	0.0142089	-0.0135233	-0.0050372
stehende	-0.00430574	0.0145414	0.0114876	-0.0020207	0.00838173	0.0089304	0.00052357	-0.0086144	-0.0142801	0.0111187
brandenburg	-0.00129394	0.0128321	-0.00656857	-0.00603516	0.0136387	-0.00684898	0.000623934	-0.0165738	0.0116422	-0.000282586
befindlichen	0.000567206	0.00637227	0.00562198	-0.0106668	-0.000935467	-0.0100829	0.00806942	0.00802033	0.00907798	0.00278252
durchgeführten	0.0176443	0.0147429	0.0116004	-0.00523996	0.00248049	-0.00211886	-0.00478197	0.00348961	-0.0182042	-0.0155968
notoperiert	-0.00474447	-0.00967181	-0.0105744	-0.00226184	0.0139428	-0.0077622	0.000502317	0.00555815	0.00892805	0.0108411
haftbefehle	0.0111669	0.00682519	-0.000368567	-0.00729992	0.0101602	-0.0172118	-0.0108133	0.0049714	-0.020508	0.00579464
versorgte	-0.00380964	-0.00249792	-0.0198736	0.0113883	3.59112e-06	-0.0231437	0.00589334	0.00626055	-0.00996345	0.0177517
unsere	0.0127321	-0.0031651	0.00403224	0.00613726	0.0153844	0.00136609	0.005053	0.00175695	-0.00658105	-0.000464801
einschlug	0.00755483	-0.000642854	-0.00783953	-0.0116144	-0.000231015	-0.00552399	-0.00494992	0.00752121	0.0261706	-0.00513379
spielkasino	0.00214069	0.00055339	-0.00161889	-0.0130397	0.00987588	-0.00483596	-0.014828	0.0182068	-0.0158953	0.00826176
gropiusstadt	0.0138317	0.00155014	-0.00043892	-0.000144597	0.00127916	0.00752272	0.0118378	0.0141521	-2.24529e-05	-0.0139712
gelungen	-0.0154436	0.0107496	-0.0106938	-0.00813559	0.000578153	-0.0149776	0.0246971	-0.00378948	0.00203678	-0.00284074
beschuldigten	-0.00491415	0.000959177	0.000723853	-0.014689	-0.0134637	-1.88082e-05	0.00980174	0.0117361	0.0289735	0.00344926
entriss	0.00350428	-0.0111853	-0.0112074	-0.00286501	-0.011511	0.0143225	-0.00870925	-0.0240529	0.00545183	0.0021223
prinzregentenstraße	0.0201353	-0.0066374	-0.00575694	0.00143352	-0.00890638	0.013474	-0.01716	-0.0148946	0.00021499	-0.000525724
bedrängte	-0.010402	-0.000441415	0.00723489	0.0135359	0.000196026	-0.00589629	-0.0112752	0.019074	0.00284407	0.0163335
räumlichkeiten	-0.0118183	-0.00300974	-0.0274183	-0.0188714	0.000188898	0.011129	0.000674536	0.00495817	0.0328063	0.0039709
beinverletzung	-0.00796518	0.000831567	-0.00407674	-0.000917704	-0.00802641	-0.00183575	0.0170612	-0.0134907	0.0100471	0.00814818
verkauf	0.0124365	0.00744196	-0.0167779	-0.021147	-0.0108899	0.00216213	-0.00447222	0.00605158	0.00145749	0.0010362
kundgebung	0.00810034	-0.0128245	0.00945496	-0.0137292	-0.000369594	-0.00650498	-0.0005722	0.0144018	-0.00817107	-0.00704157
abschluss	-0.00272041	-0.00685516	-0.00151268	0.00483829	-0.00435481	-0.00307258	-0.0144942	0.00606533	0.00846283	-0.0123612
angetroffen	-0.00715723	-0.013111	-0.0140841	-0.0028264	0.000436711	-0.00928734	-0.0330843	-0.0150647	0.0221413	0.0103167
verblieben	0.0126326	0.00898833	0.0128978	0.00504826	-0.0322817	0.00474953	-0.0128022	-0.0242097	-0.0081745	0.00474541
näheren	0.0102019	0.00547374	0.00110671	-0.00132243	-0.011875	0.000589325	-0.00312957	0.00611573	-0.00659432	0.00357035
fußgängerfurt	0.00810687	0.00343158	0.0147182	0.00867519	0.0263011	-0.0160313	0.0113752	0.0195714	0.00128082	-0.0217274
foyer	-0.00608338	0.0118447	-0.0022439	-0.0243568	-0.0106179	0.00801631	0.0118521	-0.00972286	0.00436518	-0.00172337
partei	0.00186306	-0.00276226	0.0103804	0.0153164	0.00849186	0.0112679	0.0041117	0.00570935	0.00324184	-0.0225871
ford-fahrer	-0.00524967	-0.00187119	-0.0163028	-0.00724518	0.0040839	-0.00965305	0.0177234	0.00613368	0.000633168	-0.00291919
erdgeschosswohnung	0.0104078	-0.0223083	-0.00212509	-0.0101487	0.0141803	0.000698465	0.000452127	0.00733354	-0.00272356	-0.00594449
klickten	0.0104261	0.0169221	-0.00343548	-0.00876143	0.00656315	-0.00981786	0.00202184	-0.00470372	-0.0169145	0.0240548
entreißen	-0.00483002	0.00815289	-0.00800863	0.016114	-0.00450136	0.00182849	0.00568145	-0.0127103	-0.00548022	-0.00747775
überwiegend	0.00254337	0.0224106	0.00592847	-0.00869268	0.00768666	0.00494377	0.000837919	-0.00827362	-0.00122858	0.010098
ergebnissen	0.0131772	0.00153681	0.00915347	0.00480721	-0.0134249	0.0192026	0.0145152	-0.00688976	-0.00156063	-0.00811722
stehender	0.0124214	-0.0091005	-0.0102398	-0.0110657	0.00430496	-0.00228203	-0.00895086	-0.00970573	0.000292974	-0.0197706
veranstaltung	-0.0139071	-0.027386	-0.0083007	-0.0119853	0.00213538	0.0157396	-0.0169877	0.00470014	-0.00384924	-0.000535189
37-jährigen	-0.00697473	-0.00976264	-0.0138403	-0.0133873	0.0109049	0.0235552	0.0147186	-0.00319101	-0.0215791	0.0157304
aufgefundenen	0.0113573	-0.00636867	0.00129306	0.0140416	0.01037	0.00818293	0.0274282	-0.00119286	-0.00362088	-0.00442723
worauf	-0.0239079	-0.0069084	-0.00799572	-0.00667677	-0.00170024	0.0053148	0.00225594	0.0059543	0.00776862	-0.00584752
personalienfeststellung	0.0102705	0.0111801	0.007785	0.0275419	-0.00459039	-0.0164371	0.00827865	0.0119036	-0.00482094	0.00391241
jede	0.0126477	0.030273	-0.00816553	-0.0138097	0.00206997	-0.00742854	-0.0126652	-0.0125509	-0.00732578	0.00601704
rauschgift	0.00645667	0.00211688	0.00273138	0.0123989	-0.00347652	0.0142009	0.00214532	-0.00748373	0.00137572	-0.0201789
zwischendeck	0.00230203	-0.00285472	-0.00775386	-0.00298503	0.00626662	0.00284899	0.00485967	-0.010287	0.00890974	0.000775664
„audi“	-0.00445159	0.00329576	0.00425062	0.00170246	0.0221113	0.00106975	-0.0153931	-0.00192055	-0.00623013	-0.005281
vortag	0.00176239	-0.00490763	0.00456246	0.00472987	0.000462499	-0.00698607	-0.00743596	-0.00473919	0.0115821	0.00613644
alleine	6.01491e-05	0.00854673	-0.00177393	-0.00130809	0.0120341	-0.00363133	0.00280086	-0.0154146	0.00383018	-0.00774656
kunde	0.0206059	-0.0084929	-0.00614137	-0.000436819	-0.0123456	-0.00105606	-0.0163025	-0.00941878	0.0021975	0.0180126
flohen	0.000788784	0.00287069	-0.016701	0.0129663	-0.00729842	0.0094445	-0.00657881	0.00946732	0.00765748	0.00711067
klärung	-0.00238412	-0.0272553	-0.0039576	0.000259699	-0.000223026	0.00104178	-0.0156942	-0.00127784	-0.00471057	0.00511194
echten	0.00910408	-0.00962233	-0.0033392	0.0119277	0.00864746	-0.0042399	0.0141269	0.00369042	0.0161203	0.0075537
festgestellten	-0.00689814	-0.011163	-0.007294	-0.00244108	-0.0011436	-0.0082703	-0.0248597	-0.0015534	-0.0024629	-0.00724739
tatsächlich	0.0090115	-0.0220152	0.0147202	0.0186698	0.00108699	0.00201568	0.011739	-0.013119	-0.020353	-0.0159559
jüngeren	-0.0146255	0.00694133	-0.00157252	0.000706114	0.0120767	0.000635994	-0.0143836	0.00782957	0.00818414	0.00231189
gestochen	0.0190559	0.021637	-0.00969246	-0.0037227	-0.013583	0.00655691	-0.0110291	-0.0125513	0.000558991	0.0032064
berichtet	0.014397	7.46807e-05	0.000215731	0.00283422	-0.0174155	0.00841061	0.014111	0.00909343	-0.00485074	-0.0124262
dato	-0.00609595	0.0172855	-0.0108475	0.0171604	0.0107359	0.00553299	0.00609166	0.00801196	0.00208976	0.00936704
raser	0.0044793	0.00842371	0.0165291	0.00686317	0.000111896	-0.006647	0.0188122	-0.00215808	-0.0209689	-0.00979225
bestehen	0.00332722	0.000633937	-0.0147758	-0.0139919	-0.0167667	-0.0108118	0.000441233	0.00828416	0.00409301	0.00532839
frontscheibe	-0.00913357	-0.00365367	-0.0158521	-0.0112124	-0.0101275	-0.0128752	-0.00853505	-0.00111179	0.0092747	0.00192497
n	0.0173272	0.00201395	0.0131737	-0.0126184	-0.00298409	-0.00477125	0.0161958	0.0206968	-0.000412039	-0.0208567
radlerin	-0.00253792	0.00997122	-0.00429096	0.00585738	-0.00819757	0.00237562	-0.0143813	0.016951	-0.00291662	-0.0134552
identifiziert	0.00492071	0.00449954	-0.0121352	-0.000116609	-0.0141112	-0.0108556	0.00692459	0.0121158	-0.00683267	-2.74237e-05
atemwegsreizungen	0.00831095	-0.00807574	-0.027841	-0.00322743	0.0123166	0.00612054	-0.025048	-3.54042e-05	0.00423979	-0.00384167
erreichen	0.00756083	-0.0117991	-0.000214623	0.00602635	0.00188086	-0.00559434	0.00336611	0.00874339	-0.00549227	0.000334978
gefertigt	-0.0175741	0.00652281	0.0247221	0.0196994	0.0152984	0.00177356	0.0184075	-0.0137155	-0.00847353	-0.00541599
überhöhter	0.0150833	-0.00318857	-0.0135501	0.0127057	0.0189784	0.0022062	-0.00958121	0.00506511	-0.0101936	-0.00570327
schläger	-0.0102669	0.00209635	0.0115317	0.00642627	-0.00692345	0.00682272	-0.00528885	0.031986	0.00494947	-0.0163467
grunerstraße	0.00268759	0.00227618	0.00541656	-0.0166322	0.0199377	0.00561068	0.0207147	0.00015687	-0.00468456	-0.0118462
ohlauerstraße	0.0054505	-0.000653345	-0.000184097	-0.00640294	0.00562357	-0.0188877	-0.00334695	-0.00478825	0.000854575	0.00698511
perleberger	0.0101037	-0.00205564	-0.00880279	-0.00346565	-0.0192992	0.00566826	-0.0142805	0.0015516	0.0154475	0.00893009
kellerverschlag	-0.0012208	-0.00358516	0.0181645	-0.00949794	-0.017421	0.0129837	0.00103846	-0.0105585	0.00410706	0.00984393
form	-0.00296851	0.0042565	-0.00531526	-0.000604957	-0.0154953	-0.00542569	0.0117869	-0.0058638	-0.00322612	-0.0124872
zustand	0.00465581	0.00857522	0.0062344	0.00362588	-0.00146975	0.00762771	-0.00747879	-0.00822424	0.00194596	-0.0209317
fortsetzten	0.00640553	0.000743887	0.0226433	0.0101633	-0.00829157	0.0126021	-0.000797103	0.0103163	-0.00105155	0.0122441
steglitzer	-0.00445812	-0.00105184	0.00612425	-0.0133158	0.00527333	0.00117509	0.00356671	-0.00574929	0.0126242	-0.0005933
rechtsabbiegen	0.00938772	-0.00664517	-0.0107664	0.000754923	0.0126007	-0.00385788	0.0181326	-0.00308911	0.00808014	0.002973
sachschaden	-0.00844685	-0.00360902	0.00116637	-0.00992497	-0.000200314	0.00103334	0.0276234	-0.00396947	-0.00602887	0.00033234
mobiltelefone	-0.00725128	-0.00487891	0.0156415	0.000812856	0.00704029	0.00615914	0.00277147	-0.0112308	-0.0121228	0.00885378
messerstecher	-0.0135275	0.00878604	-0.0207179	0.000696927	-0.00421947	-0.00212707	-0.00879496	-0.00819585	-0.00794328	0.00484908
diverses	-0.00240657	-0.00737897	0.00140692	-0.00890455	-0.00106837	0.0176328	-0.0121804	-0.0136115	-0.00395771	0.00943917
umhängetasche	0.0189853	0.0085688	-0.0202661	-0.0160767	0.00362727	0.00212449	0.00472999	-0.0127899	0.0135356	-0.00653458
meist	0.0273684	-0.0176731	0.0152581	0.00905278	-0.00345249	-0.007988	-0.00624728	-0.00494628	-0.00267396	-0.000357008
flüchtig	0.0194202	-0.00571424	5.53865e-05	0.00329932	0.01436	0.00265013	0.000520947	-0.005934	0.0100373	0.00325305
kleinkraftrad	-0.0076054	-0.00351643	-0.0030664	0.00277493	0.0124149	-0.00687151	-0.000680813	-0.00378033	0.0084448	-0.00982874
bar	0.00792981	-0.00241403	-0.00312941	-0.00391444	-0.012128	-0.00121601	0.00353232	0.0274535	-0.00586821	-0.0078015
ausgehen	-0.0110186	0.000983837	0.0112304	-0.000418577	0.00530978	0.0258346	-0.00190235	-0.0129149	0.00349156	0.00614338
gleichzeitig	0.00371988	0.000192487	0.00362727	-0.0107272	0.0123722	-0.00428587	0.0054384	-0.000856705	0.00274498	-0.00334273
einparken	0.011179	0.0130843	0.0160061	0.0262787	0.00804533	-0.0174279	0.0172882	0.00336849	0.0100326	-0.00618719
Überfälle	-0.00834566	-0.00114975	0.0103816	-0.00837031	-0.00465121	0.00650941	0.00134632	0.0229189	-0.00262987	-0.000263493
illegalen	-0.0152415	0.00788986	-0.0126117	0.00243675	0.00170721	0.00272864	0.00344124	-0.00091985	-0.0030305	-0.0100837
wohl	0.0113515	0.00356639	0.005481	0.00335868	0.0203921	0.00213389	0.0026586	-0.000370824	-0.00194776	-0.00115584
karl-marx-straße	0.00282593	-0.00330717	0.00628631	-0.018587	6.91734e-05	-0.00858093	0.0130307	0.00232785	-0.0108775	0.00973928
schönwalder	0.00163573	0.00250939	0.00538053	0.0226743	-0.0099104	0.0151659	0.00123567	-0.00449254	0.00531544	-0.00615001
dritte	0.00724624	-0.0128898	0.0102456	-0.0036404	-0.00490446	0.00507886	-0.0020139	-0.0240772	-0.0107943	0.0148423
beendete	-0.00196517	0.00720787	-0.00263925	-0.0123148	0.00889324	0.0175702	0.00969156	2.39049e-05	-0.00096607	0.0107888
Älteren	0.00950417	-0.00929573	-0.0101133	-0.00419999	0.00935672	-0.00822561	0.00375374	0.00143737	0.0118594	0.00788998
versammlung	0.00778031	-0.00978614	-0.0011801	-0.00550429	-0.00193283	0.00422912	-0.0176933	0.00330656	-0.00175493	-0.00246193
52-jährigen	-0.00280277	0.00543292	0.0182765	-0.0127844	-0.0152329	-0.00336571	0.00238308	0.0139733	-0.0135113	0.00910269
monate	0.0136095	0.00480105	0.0180988	-0.0111751	0.018214	-0.00218062	0.0121741	0.00917701	-0.0138999	0.0178246
körperlichen	0.000649949	0.00480766	0.00467591	-0.0154555	0.0045816	-0.00807299	-0.00228126	-0.00842126	0.00253273	-0.013069
präventionsaktion	0.00682851	-0.00372656	-0.00262915	0.000181418	-0.00151686	0.00203652	0.00722429	0.0104425	-0.00418403	0.00317933
roller	-0.0144934	0.0173823	0.0145699	0.00557811	0.0098431	-0.00545287	-0.0122745	0.000590367	-0.0115517	-0.00338118
polizeimitarbeiter	-0.0103042	0.0132316	-0.0302445	-0.00485747	-0.0125173	0.0117725	0.00734798	0.00955564	-0.0166642	0.0140844
gespielt	0.0095279	-0.0090423	0.00274812	0.0067024	-0.00744443	-0.0151038	-0.00674691	0.00631637	0.0105117	0.00573607
tagen	0.00690276	-0.00905689	0.0121809	0.00353522	0.00197358	-0.00351385	-0.0242944	0.00748338	-0.0109852	-0.00821025
genau	-0.00263066	0.0226883	0.0139847	-0.0029319	0.00667593	-0.0127085	0.0286047	-0.0153672	0.0160409	0.00228023
seat	-0.0201475	-0.00969226	0.00656098	0.00688958	0.0290991	-0.000481732	0.00238402	0.0103741	0.00799679	-6.90613e-05
ollenhauerstraße	0.00138516	-0.00498618	0.00474111	-0.00849167	0.0101275	0.00497319	-0.00600632	0.00734607	0.0168795	0.000282705
zeigten	0.00917075	0.0188469	0.0156012	0.00621481	0.00177495	-0.00216486	0.0221046	0.0183262	-0.00826771	0.00104144
120	-0.0108683	-0.0113191	-0.00373478	-0.00285503	0.000879937	0.0139158	0.00498757	0.00386888	-0.0115139	-0.00366413
gebliebenen	0.0027284	0.00307625	-0.0129417	0.0029031	0.00495218	-0.00666726	-0.0091006	-0.0133862	0.0062186	0.0017713
könnte	-0.0145524	-0.00163397	0.0114326	-0.00473754	0.00540883	-0.00435511	-0.00220403	-0.00873482	-0.00156908	5.06834e-05
augenreizungen	0.00663849	0.00466877	0.000340209	0.00928056	-0.000888035	-0.00125979	-0.0137434	0.000813491	-0.00728823	-0.0127341
dorfstraße	0.0100268	0.00995267	0.0106357	0.00669719	0.00668186	0.00784647	-0.00981013	-0.016949	0.0102933	0.00353905
sondern	0.0114334	-0.0102055	0.00464881	-0.000130003	-0.00381978	0.00330444	0.0125186	0.0038344	-0.0147699	0.00323064
imbiss	-0.0128174	0.000602401	-0.0018839	0.000897116	0.00504495	0.00485107	-0.0195815	-0.00667057	0.0166627	0.00125666
daten	-0.00190593	0.01233	0.00317738	0.000246428	-0.00946038	-0.0015163	0.00340021	-0.00426696	0.000924084	-0.00287513
gästen	0.00495771	-0.00338574	-0.00315038	-0.0176451	0.00212408	-0.0305014	-0.0102179	-0.000551599	-0.00691195	0.00621521
bruch	-0.00336026	-0.00994843	-0.00160995	0.0186927	0.0112496	-0.0132721	-0.0109137	0.0102506	0.00508374	0.00493142
kassiererin	0.00640349	-0.0122744	-0.0112079	-0.0120876	0.0111024	-0.0117741	-0.000701404	0.0127025	0.00687714	-0.00681195
berlins	-0.0271008	-0.00272001	0.0118834	-0.00473473	0.0106416	-0.0125666	0.0103151	-0.000982531	-0.00819607	-0.00844401
besprühten	0.00523159	-0.0148772	0.0213747	-0.000194522	-0.0178138	0.00908758	0.00473445	0.00914582	-0.0110811	-0.00389809
verschafft	-0.00439	-0.00385785	-0.00798536	0.00117543	0.00106365	0.00297405	0.00907887	-0.00156257	0.00925415	-0.0182302
platzwunde	-0.00108336	0.01656	-0.0159061	-0.0106176	0.0210728	-0.00610566	-0.0217451	-0.039812	-0.000444361	0.00195881
doch	-0.00466023	-0.0170925	-0.00947196	0.00502088	0.0111694	-0.00180137	0.0023734	-0.00278585	0.0212259	-0.0119587
heil“	0.00241255	0.00224855	-0.00550683	0.0028989	0.00043696	-0.0139099	-0.0151093	-0.0146328	0.025127	0.00964028
freunde	-0.00173636	0.00936733	-0.00211854	0.0155748	-0.0167737	0.000134529	-0.00901423	-0.014085	0.00436929	-0.000326422
schrieben	-0.0205501	-0.00293972	0.00713668	-0.0124397	-0.00316596	-0.0101587	0.0123629	0.00166427	-0.0101406	0.00715981
„sieg	-0.0170633	-0.0037066	0.00750944	0.00414089	0.0261496	-0.00464274	0.0143299	0.0153059	0.0114803	0.00762793
u7	0.0114485	0.00775485	-0.00770229	-0.0110958	0.00616083	-0.0113521	-0.00358705	0.0046432	-0.000454377	0.0022764
kaulsdorf	0.0120077	-0.00458642	0.0103238	0.0142003	-0.0166431	-0.0100957	-0.0064935	-0.00413964	0.00940128	-0.00234666
befinden	-0.0173189	0.0102299	-0.0106912	0.0150024	-0.00458414	-0.00755254	-0.00313209	-0.0149463	0.0124398	-0.00578225
innsbrucker	0.00186101	0.00673064	0.00970768	0.0204139	0.00353937	-0.00870464	-0.01527	-0.00617415	-0.00509575	-0.00800498
gewahrsam	0.0122776	0.00146971	-0.00570238	0.0023706	-0.00676403	0.00649962	0.00273147	0.0064052	-0.00441915	-0.00508051
bernauer	-0.00528349	-0.000246816	0.0120633	-0.00922258	0.00505048	0.00212266	0.00144739	0.0029135	0.0109363	-0.0104047
einrichtung	0.00528918	0.00606615	-0.00491963	0.00714515	-0.000240821	0.00194365	0.0154889	0.00951901	0.000148557	0.0021421
bewusstlosen	0.00911233	0.00892974	-0.00668586	-0.00813766	0.000801779	0.00882622	0.0130292	0.00408502	0.00844907	-0.00778976
eingestiegen	0.0122355	0.000526257	0.0151513	-0.00118958	0.00322882	-0.0106181	-0.00966235	-0.0132908	0.00103367	0.0159139
zwar	-0.0140918	0.00221129	0.00948561	0.022373	0.00932046	-0.00225536	-0.0124276	0.00393063	-0.00632725	0.0141449
beginn	-0.00623169	-0.0050184	-0.000990543	-0.0130843	0.00540448	0.00139191	0.00801921	0.00846196	0.000778574	-0.00990365
dach	0.0134209	0.00151755	-0.0291292	-0.0121521	0.00546094	-0.0236916	-0.00514158	0.017258	0.0090889	0.00071582
niederschönhausen	0.0269297	-0.00550794	0.0045514	0.0177186	-0.0051072	0.00551853	0.00265867	-0.00267077	-0.00355354	0.00252716
84-jährige	0.00350806	-0.00733113	0.0113239	0.00207146	-0.00301987	-0.0155559	-0.00119391	0.00835217	-0.00206697	-0.030244
toter	0.00591492	-0.000106244	-0.0167402	-0.0017824	-0.00441681	0.00661052	0.000774993	-0.00892121	0.0139344	0.00560898
zugegangen	-0.00886545	-0.0146818	-0.00261265	0.0204514	-0.0103246	-0.0129151	-0.00404366	-0.00026558	-0.00695314	-0.00314543
streitigkeiten	-0.00702517	-0.00204779	0.0012417	0.00305432	0.00113718	0.0072278	-0.0159676	0.0144555	0.00236365	0.00305906
badstraße	0.0074387	-0.00669252	0.000366419	-0.0229261	-0.00541312	-0.010247	0.0133469	-0.0151497	0.00576264	-0.000832381
verkehrsermittlungsdienste	0.0172631	0.0186416	0.0232216	0.00735659	0.00531422	-0.0180502	0.00790492	0.0169336	-0.00425793	-0.0028946
